URL,Redirect,Response Code,News Error,Detected,Category,Platform,Last crawled
/pubs/reports/pub83/statlab/600x600.htm,/pubs/reports/pub83/statlab/600x600,301,,12/9/17,Not found,Desktop,12/9/17
/pubs/reports/pub91/contents.htm,/pubs/reports/pub91/contents,301,,12/2/17,Not found,Smartphone,12/2/17
/pubs/reports/spiro/append1.htm,/pubs/reports/spiro2009/append1,301,,12/1/17,Not found,Desktop,12/2/17
/pubs/reports/spiro/spiro/append1.htm,/pubs/reports/spiro2009/append1,301,,12/2/17,Not found,Desktop,12/2/17
/pubs/reports/spiro/append2.htm,/pubs/reports/spiro2009/append2,301,,11/30/17,Not found,Desktop,12/11/17
/pubs/reports/spiro/append3_files,/pubs/reports/spiro2009/append3,301,,12/15/17,Not found,Desktop,12/15/17
/pubs/reports/spiro/append3.htm,/pubs/reports/spiro2009/append3,301,,12/1/17,Not found,Desktop,12/2/17
/pubs/reports/spiro/spiro/append3.htm,/pubs/reports/spiro2009/append3,301,,12/2/17,Not found,Desktop,12/2/17
/pubs/reports/spiro/spiro2009.html/spiro/append3.htm,/pubs/reports/spiro2009/append3,301,,12/4/17,Not found,Desktop,12/4/17
/pubs/reports/spiro/append4_files,/pubs/reports/spiro2009/append4,301,,12/16/17,Not found,Desktop,12/16/17
/pubs/reports/spiro/append4.htm,/pubs/reports/spiro2009/append4,301,,11/30/17,Not found,Desktop,12/2/17
/pubs/reports/spiro/spiro/append4.htm,/pubs/reports/spiro2009/append4,301,,12/2/17,Not found,Desktop,12/2/17
/pubs/reports/spiro/spiro2009.html/spiro/append4.htm,/pubs/reports/spiro2009/append4,301,,12/4/17,Not found,Desktop,12/4/17
/pubs/reports/pub167/about.pdf,/wp-content/uploads/sites/6/about.pdf,301,,12/1/17,Not found,Desktop,12/2/17
/pubs/reports/pub139/ACAall.pdf,/wp-content/uploads/sites/6/ACAall.pdf,301,,11/29/17,Not found,Desktop,12/5/17
/pubs/reports/pub139/redesign.html/ACAall.pdf,/wp-content/uploads/sites/6/ACAall.pdf,301,,12/5/17,Not found,Desktop,12/5/17
/pubs/reports/pub139/rwwl.html/ACAall.pdf,/wp-content/uploads/sites/6/ACAall.pdf,301,,12/5/17,Not found,Desktop,12/5/17
/pubs/reports/pub139/tricoll.html/ACAall.pdf,/wp-content/uploads/sites/6/ACAall.pdf,301,,12/1/17,Not found,Desktop,12/4/17
/pubs/reports/pub139/ACAappx10.pdf,/wp-content/uploads/sites/6/ACAappx10.pdf,301,,12/1/17,Not found,Desktop,12/1/17
/pubs/reports/pub139/ACAappx2.pdf,/wp-content/uploads/sites/6/ACAappx2.pdf,301,,12/1/17,Not found,Desktop,12/2/17
/pubs/reports/pub139/ACAappx3.pdf,/wp-content/uploads/sites/6/ACAappx3.pdf,301,,11/30/17,Not found,Desktop,11/30/17
/pubs/reports/pub139/ACAappx4.pdf,/wp-content/uploads/sites/6/ACAappx4.pdf,301,,12/2/17,Not found,Desktop,12/11/17
/pubs/reports/pub139/ACAappx5.pdf,/wp-content/uploads/sites/6/ACAappx5.pdf,301,,12/1/17,Not found,Desktop,12/1/17
/pubs/reports/pub139/ACAappx8.pdf,/wp-content/uploads/sites/6/ACAappx8.pdf,301,,12/1/17,Not found,Desktop,12/3/17
/pubs/reports/pub139/tricoll.html/ACAappx8.pdf,/wp-content/uploads/sites/6/ACAappx8.pdf,301,,12/7/17,Not found,Desktop,12/7/17
